review_id,place_name_raw,place_id,review_text,city,category,sent_price,sent_cleanliness,sent_facilities,sent_service,sent_environment,sent_overall,source,source_id,source_url,data_period,snapshot_date,retrieved_at,is_live
reviews_00753,مزرعة الزيتونة,,سيئ جدا حسبي الله عليهم 35 ريال لشخص لايوجد اي شي يستاهل هذا المبلغ نصيحه لوجه الله اتركوها الله لايبارك له,Al Bahah,حديقة,-1,,,,,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00754,مزرعة الزيتونة,,صراحة الاسعار جدا مبالغ فيها والمكان غير منظم انا مستغرب ان البلدية سامحه بهالشيء لابد تكون فيه معايير للاماكن الترفيهية,Al Bahah,حديقة,-1,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00755,مزرعة الزيتونة,,يحتاج إلى زيادة المسطحات الخضراء وتخفيض تذكرة الدخول من٣٠ ريال للفرد لتكون ١٠ ريال لانه مبلغ مناسب للمعروض الذي سوف يرى,Al Bahah,حديقة,-1,,,,0,0,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00756,مزرعة الزيتونة,,الفكره وهيه برأس صاحبها قبل التنفيذ روووعه.. بس لما فتحها وشغلها معليش صفر .. لا تستحق الزيااره :),Al Bahah,حديقة,,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00757,مزرعة الزيتونة,,الحديقة سيئة جدا واسعار الدخول مرتفعة جدا....,Al Bahah,حديقة,-1,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00758,مزرعة الزيتونة,,لا انصح بالزيارة ، مزرعه عاديه جدا وكل شي بفلوس والاسعار مبالغ فيها ، مافيها شي يلفت النظر او يستحق المشوار ،,Al Bahah,حديقة,-1,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00759,مزرعة الزيتونة,,احنا سواح من الشرقيه من خلال قوقل توقعنا المزرعه مثل الوصف الا انوصفت فيه لكنها جدا عاديه حالها كحال اي مزرعه استغلال في الاسعار سعر الدخول وغير حديقة الطيور واسعار الفراوله وزيت الزيتون كما تخلو من موظفين لارشادنا اتمنىالنظر في الاسعارو تنظيم المزرعه بشكل افضل,Al Bahah,حديقة,-1,,,-1,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00760,مزرعة الزيتونة,,مزرعه جميله جدا ولاكن العماله سيئه التقيم 0,Al Bahah,حديقة,,,,-1,1,0,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00761,مزرعة الزيتونة,,من افشل الاماكن اللي زرتها شيء يفشل مو مهتمين لا بمكان ولا حاطين فعاليات ولااماكن بيع مكان فاضي حرفيا بس تمشي وحيوانات حاطينها بأقفاص حالتها حالة,Al Bahah,حديقة,,,-1,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00762,مزرعة الزيتونة,,المكان مايستاهل ماأنصح اي أحد يتعناله السمك في مياه وصخه ومغثبره الشجر غير مثمر لا يوجد ضل المكان مشمس ولا مرشد سياحي التكلفه 140 وكلها كلام فاظي والله ماتستاهل التصوير غير الواقع للأسف انا انخدعت بالصور 🤨 ...,Al Bahah,حديقة,-1,-1,-1,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00763,مزرعة الزيتونة,,المزرعة سيئة جداجدا ولا انصح بزيارتها ولا تحمل من مقومات السياحة الا الاسم فقط انا فقط تأسفت على الوقت الي ضاع فيها علما اني زتها بإجازةعيد الاضحى عام ١٤٤٢,Al Bahah,حديقة,,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00764,مزرعة الزيتونة,,اسوء مزرعة شفتها ودخلتها في التاريخ انصح بعدم الذهاب لها حرام تدفع 20 وما تستاهل,Al Bahah,حديقة,-1,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00765,مزرعة الزيتونة,,الدخول غالي ب 30 الشخص الواحد ولا يوجد شي بالداخل يستاهل,Al Bahah,حديقة,-1,,,,-1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00766,مزرعة الزيتونة,,الاستقبال بطيييء والفطور ل ٥٠ اشخاص ب ٨٠ ريال وتتضارب عليه والمكان الصراحه ما يحمس للزياره واول واخر مره,Al Bahah,حديقة,,,,-1,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00767,مزرعة الزيتونة,,المكان سيئ للغايه على السعر المبالغ فيه للدخول والافطار ، الدخول ب ٢٠ للشخص والفطور ب ١٠٠ وما يكفي شخصين دببه,Al Bahah,حديقة,-1,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00768,مزرعة الزيتونة,,سيء وكل شيء برسوم وينزلك فوق ويقول اطلع للسمك مايمشي معك احد ولايدلك اللي معه شخص كبير ماتصلح له ابد متعبه ودرج +انه ينزلك ولايجيك,Al Bahah,حديقة,-1,,,-1,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00769,مزرعة الزيتونة,,والله انها عاديه جدا والاسعار مبالغ فيها للامانه الله يرزقهم بس لو عطست الضاهر يقولون ب ١٠ ريال 🤣🤣 ...,Al Bahah,حديقة,-1,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00770,مزرعة الزيتونة,,لا انصح فيها ما تستاهل الزياره 👎 ...,Al Bahah,حديقة,,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00771,مزرعة الزيتونة,,لا انصح ، مافيها شي والدخول بفلوس,Al Bahah,حديقة,,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00772,مزرعة الزيتونة,,لا خدمات وطريق ليست معبدة ولا يوجد اهتمام بنظافة المكان وعفن ماء الأسماك ورسوم الدخول مرتفعة,Al Bahah,حديقة,-1,-1,-1,,,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00773,مزرعة الزيتونة,,تذكرة الدخول مبالغ فيها ولا يوجد سوا أشجار زيتون ولا انصح بالزياره لهذا المكان,Al Bahah,حديقة,-1,,-1,-1,-1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00774,مزرعة الزيتونة,,ماني شايفه مزرعه ف الموضوع وربي خساره فيها 70 ريال دخول لشخصين. 🥀 ...,Al Bahah,حديقة,-1,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00775,مزرعة الزيتونة,,سعر الدخول مايستاهل على هاللفه السريعه ، الاحصنه الي جوا مكتئبه مسكينه ، اغلب الفعاليات عليها زياده فلوس ، مكان الاسماك فيه كل شي الا الاسماك 👎🏼 ...,Al Bahah,حديقة,-1,,-1,,,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00776,مزرعة الزيتونة,,لا يصلح للزيارة ، والرسوم للشخص ٣٥ ريال ؟!!!! شجر الزيتون يابس ولا يوجد فيه اي شي يستاهل المشوار,Al Bahah,حديقة,-1,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00777,مزرعة الزيتونة,,نصيحه لااحد يجي والله وربي يسئلني عن ذالك مافيها ولاشي حلو استغلال للمواطنين على الفاضي,Al Bahah,حديقة,-1,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00778,مزرعة الزيتونة,,سيء جدا مزرعه عاديه كم زرعه و٤ خيول وكم ارنب واسماك في حوض ومحمية طيور صغيرررر وكل شي بفلوس جوا 🙂🙂 ...,Al Bahah,حديقة,-1,,-1,-1,-1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00779,مزرعة الزيتونة,,مكان سئ كل شي لازم تدفع فيه وانت دافع دخول,Al Bahah,حديقة,-1,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00780,مزرعة الزيتونة,,مزرعه جدا عاديه ماتستاهل الواحد يتعنى لها صراحه,Al Bahah,حديقة,,,,0,-1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00781,مزرعة الزيتونة,,ماتسوى والله العنوه ، مافيها غير منطقة الطيور فقط والباقي مايستاهل ابد ابد,Al Bahah,حديقة,,,,,0,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00782,مزرعة الزيتونة,,للاسف مايستاهل ريال واحد يندفع فيه وسيتم رفع مطالبات باسترداد المبلغ,Al Bahah,حديقة,-1,,,,,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00783,مزرعة الزيتونة,,قسمم بالله مبالغة بالاسعار بشكل مو طبيعي وعلى كل درجة مبلغ وتذاكر استغلال تجربة سيئة جدا ومعد تتكرر انشاء الله,Al Bahah,حديقة,-1,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00784,مزرعة الزيتونة,,جدا سيئة و خساره فيها كل ريال و تضييع وقت,Al Bahah,حديقة,-1,,,,,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00785,مزرعة الزيتونة,,اقسم بمن احل القسم توني طالعه منها لو بيدي احط اقل من نجمه جدا سيئه وخسارة الفلوس اللي اخذوها فلوس حرام عليهم والعامل اللي عند الطيور ينافخ واسلوب وسسسخ حسبي الله عليهم لان مشوار لين عندهم وخياسسسسسسس,Al Bahah,حديقة,-1,,,-1,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00786,مزرعة الزيتونة,,مكان جدا تافه ولا فيه حاجه تسوى ال 20 م انصحكم ابدا ابدا فيييييه اهربوووو,Al Bahah,حديقة,-1,,,-1,-1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00787,مزرعة الزيتونة,,شامل دخول المزرعه مع الفطور ١٤٠ شخصين اتمنى مراجعة الاسعار,Al Bahah,حديقة,-1,,,,,0,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00788,مزرعة الزيتونة,,بصراحه: الأسعار مبالغ فيها و الأجواء في المنطقة حااره,Al Bahah,حديقة,-1,,,,,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00789,مزرعة الزيتونة,,كل شيء سيء وما انصح فيها السمك ميت والطيور قليله وريحة المكان خايسة,Al Bahah,حديقة,,-1,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00790,مزرعة الزيتونة,,مبالغة في الاسعار فطور يتأخر وغير مهتمين فيها الصدق اول مره واخر مره 👎🏻👎🏻👎🏻 ...,Al Bahah,حديقة,-1,,,-1,,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00791,مزرعة الزيتونة,,ليس بالمتوقع سيئ لا يوجد تنظيم ويحتاج الى تطوير,Al Bahah,حديقة,,,,-1,,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00792,مزرعة الزيتونة,,صراحة ندمة ندامة ما انساها جيت من جده وفتحلي مصري كبير في السن تعامله زي الزفت قفل الباب في وجيهنا ولا خلالي فرصه اسئله لييش كذا اناديه ويعطني ظهره ويمشي ما انصح احد يروح المكان ذا,Al Bahah,حديقة,,,,-1,,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00793,مزرعة الزيتونة,,سيئه جدا جدا جدا مانصح,Al Bahah,حديقة,,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00794,مزرعة الزيتونة,,مبالغ جدا جدا في الأسعار,Al Bahah,حديقة,-1,,,,,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00795,مزرعة الزيتونة,,سيئه جدا ورسوم ماتستاهل,Al Bahah,حديقة,-1,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00796,مزرعة الزيتونة,,مخيبة للآمال، تجربة لن تتكرر.,Al Bahah,حديقة,,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00797,مزرعة الزيتونة,,ندمان أشد الندم دخلتها ضيعت وقتي ويومي,Al Bahah,حديقة,,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00798,مزرعة الزيتونة,,الحديقة بصفه عامه ماشي حالها بس ينقصها الاتقان والجوده مثلا مكان الافطار غير نظيف والعماله مصريه والتنظيف مشي حالك واحواض الاسماك المياه فيها خضراء مطحلبه ماادري كيف الاسماك مازالت تعيش فيها الى الان وكمان البرك حقت البط كلها زباليل اكرمكم ...,Al Bahah,حديقة,,-1,,-1,1,0,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00799,مزرعة الزيتونة,,فطور غالي 100 ريال صحون زيتون ولبنه وزعتر دخول غالي 25 للشخص ورسوم حديقة الطيور 10 زيادة للشخص ...,Al Bahah,حديقة,-1,,,,,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00800,مزرعة الزيتونة,,مكان جميل وهادي ونظيف الدخول ٢٠ ريال ركوب الخيل ١٠ ريال بوكس الفطور ١٠٠ ريال تقيمي له ٥/١٠ مااكرر الزياره. عادي جدآ,Al Bahah,حديقة,,1,,,1,0,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00801,مزرعة الزيتونة,,حديقه متواضعه وحديقة الطيور تحتاج تطوير,Al Bahah,حديقة,,,-1,,0,0,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00802,مزرعة الزيتونة,,المزرعة عادية و لا يوجد فيها شيء يميزها الفطور اقل من عادي ب١٠٠ ريال لاربعة اشخاص,Al Bahah,حديقة,,,,,0,0,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00803,مزرعة الزيتونة,,المزرعه ما تستاهل العنوه والشقى لها صراحة تذكرة الدخول الفرد ٢٠ ريال وكنا ٦ اشخاص وتخيلوا الفطور كله ب ١٠٠ ريال والفطور مستحيل يكفي ثلاث اشخاص حتى قسم شي قليل حق معاريس دلوعين ولو شرينا فطور من برا ماوصل حتى ٥٠ ويكفي جيش 🤝🏻 عموما ماراح تتكرر الزياره للمكان وشكرا 🦦 ...,Al Bahah,حديقة,-1,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00804,مزرعة الزيتونة,,السلام عليكم زيارة كانت جملية لكن يعبيها بعض الامور 1- لا يتم توضيح كافة المعلومات عند الدخول المحاسب سئل كم عدد لاشخاص واذا كنا نبغى فطور او لا ؟؟ الفطور يكفي 4 الى 5 اشخاص و احنى كنا 7 اشخاص ،,Al Bahah,حديقة,,,,-1,1,0,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00805,مزرعة الزيتونة,,لا احب التعليقات السلبيه. لكن اكره الطمع دخول ب٣٠ ريال للشخص ليه. ...,Al Bahah,حديقة,-1,,,,,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00806,مزرعة الزيتونة,,بصراحه المزرعه حلوه لتمشيه فقط اما اللي يجي عشان فطور ماانصحك ابدا اولا السعر غالي جدا مقارنه مع الفطور سعر الفطور مية ريال وكميه بسيطه ومحدود وراح انزل الفطور ثاني شي اللي مايحب زيت الزيتون اكثر الاطباق عليها زيت الزيتون يعني اذا بتجي ...,Al Bahah,حديقة,-1,,,,1,1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00807,مزرعة الزيتونة,,أسعار الدخول غير مناسبة لي ك عائلة ، ممكن تناسب غيري.. الدخول للشخص الواحد ٢٠ ريال أو ٣٠ ريال مع مشاهدة الطيور,Al Bahah,حديقة,-1,,,,,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00808,مزرعة الزيتونة,,فكره وجود مزرعة سياحية فكره رائعة و جاذبه للعوائل اتمنى ان تتطور لكن هذه المزرعة للأسف لا تستحق الزيارة الى الآن الشيء الإيجابي هو نظافة المكان ...,Al Bahah,حديقة,,1,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00809,مزرعة الزيتونة,,ما ناسبني السعر شخصين في مكان عادي بدون خدمات مجانية 50ریال اي شغلة تبيها جوا بتدفع اقل شي الخدمة تشمل الضيافة,Al Bahah,حديقة,-1,,,,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00810,مزرعة الزيتونة,,سلبيات دخول ب٢٠ ريال الشخص ، اشوف السعر المناسب هو ١٠ ريال. ايضا اغلب الانشطة الداخلية كان لها رسوم دخول منفصله، ...,Al Bahah,حديقة,-1,,,,,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00811,مزرعة الزيتونة,,رسوم الدخول عاليه لمكان بهذا الحجم والتنوع الموظفين محترمين وخدمتهم جيده,Al Bahah,حديقة,-1,,,1,,0,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00812,مزرعة الزيتونة,,افضل إنسان واخلاق جميلة وبيخدم الزبائن ابو احمد كثر الله خيره,Al Bahah,حديقة,,,,1,,1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00813,مزرعة الزيتونة,,مان لاباس فيه يعتبر هوع من التغيير وتجربة موقع ريفي لكن الاسعار مبالغ فيها الدخول 20 ريال للشخص فقط للدخول وكل قسم تريد دخوله تدفع مقابل والافطار ب 100 ريال كميات قليه جدا كأنها عينات من المربى والجبن والزيتون والشكشوكه والزعتر بالزيت . ...,Al Bahah,حديقة,-1,,,,0,0,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00814,مزرعة الزيتونة,,تجربة جيدة رسوم دخول الشخص ٢٠ ريال,Al Bahah,حديقة,0,,,,,0,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00815,مزرعة الزيتونة,,المزرعة جميلة ونظيفة وتستاهل الزيارة فيها علما بأن الأفراد العاملين متعاونين جدا,Al Bahah,حديقة,,1,,1,1,1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00816,مزرعة الزيتونة,,المكان جميل ومتنوع الدخول ب ٢٠ ، يوجد سيارات قولف يوصلكم، فيها خيول وطيور رمي سهام ودبابات ...,Al Bahah,حديقة,1,,1,,1,1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00817,مزرعة الزيتونة,,جميلة ولكن غير منظم، متعب بالمشي، سألنا الاستقبال عن عربة القولف قالت تدور بك في كل شي، بالنهاية صارت فقط توديك فوق والباقي تمشينه بنفسك ط يا ليت لو حطوا بروشور تنظيم الوجهات أنظم وأرتب. ...,Al Bahah,حديقة,,,,-1,1,0,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00818,مزرعة الزيتونة,,ممتازه وتحتاج الى تطوير اكثر وسعر الدخول يعتبر عالي بالنسبة لما بالداخل الشيء المميز عربات بالداخل ...,Al Bahah,حديقة,-1,,,,1,0,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00819,مزرعة الزيتونة,,المكان جيد لكن يعاب عليه رسوم الدخول للشخص الواحد 20 ريال خلاف سيارة القولف 10 توصيل للأعلى والمفترض خدمة التوصيل مجانية، الفطور للأسف غالي وقليل جدا، صراحة انحرجنا مع الضيوف (صحون بلاستيك والأكل ...,Al Bahah,حديقة,-1,,,,1,0,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00820,مزرعة الزيتونة,,المزرعه جميله والفطور حلو طازج لكن الموظفين تعاملهم استهتار ولم نستطع دخول محمية الفراوله والتوت مقفله ليش ودفعنا للدخول عشان ايش مانشوف شي !! واسعارهم مبالغ فيها اتمنى يراجعونها,Al Bahah,حديقة,-1,,,-1,1,0,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00821,مزرعة الزيتونة,,مبلغ الدخول مبالغ فيه بالنسبة للمنتزه مافيه شي يستاهل حتى لو بلاش مايستاهل الزياره بس نشكر السواق المصري ابو فارس على روحه الحلوه,Al Bahah,حديقة,-1,,,1,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00822,مزرعة الزيتونة,,قيمة التذكرة ٣٠ للشخص، قيمة الدخول على الطيور(البغبغانات) ضمن قيمة التذكرة، وممتعة للأطفال فقط، وأشجار زيتون بعدد كبير ولكن لا يوجد مته مثل احد يرشدك بطريقة الزراعة او استخراج الزيتون وغيره، انت ارشد نفسك بنفسك، وفيه بداخله فيلا خاصة مالك علاقه فيها يالزائر😅، ولا أعتقد اعيد الزيارة مرة ثانية ...,Al Bahah,حديقة,,,1,-1,1,0,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00823,مزرعة الزيتونة,,الموقع جميل ويحتاج تطوير والخلل الواضح فيها هو ارتفاع اسعار الدخول والاسعار الداخلية مبالغ فيها ...,Al Bahah,حديقة,-1,,,,1,,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00824,مزرعة الزيتونة,,اشجار زيتون كان عندي ملاحظات الأسعار شووويه غاليه وزعلتني واللي زعلني أكثر بصراحه دخلت حديقة الطيور اولا حتى اكل الطيور مارضي يعطي اولادي الا مره واحده وبالقطاره طيب دافع فلوس و ل اكل حيكون للطيور وما كملت ٤ دقايق قالي اطلع كنت فيها يوم ...,Al Bahah,حديقة,-1,,,,0,0,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00825,مزرعة الزيتونة,,اغلب الي قيموا المزرعة هنود ومو شايفين خير🙂 اعتذر لكن فاشلة، بشكل عام جميلة وفيها فعاليات مالها اول من آخر ماشاءالله تبارك الرحمن لكن ما استغلوا الكنز الذهبي الي عندهم، مشكلتها مافيه مرشدين ولا موظفين غير ...,Al Bahah,حديقة,,,1,-1,1,0,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00826,مزرعة الزيتونة,,أغلب الفعاليات مغلقة بحجة إنهاء موسم الصيف دفعنا ١٠٠ ريال دخول المزرعة ودخول قفص صغير للكناري موجود إطعام الأسماك واطعام الخيل البرسيم وهذا الشيء الوحيد اللي أعجب الأولاد بالنسبة للخيل والمعصرة والفراولة كلها مغلقة بحجة إنتهاء الموسم,Al Bahah,حديقة,,,-1,,1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00827,مزرعة الزيتونة,,٣٠ ريال لشخص الواحد وبعدين عربه اجي تاخذك وتحطم في منطقه عاليه وبعدين يلا دور مافي لوحات ارشاديه ومكان فوضى ومافي يعني لمى يقولوا اشجار الواحد يتوقع اشجار مو شجره وحده وتقولوا ...,Al Bahah,حديقة,-1,,,-1,,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00828,مزرعة الزيتونة,,متنفس جميل لكنه غالي جدا مبالغ فى الاسعار الباحه وكل مافيها جميل الا الاسعار مبالغ فيها جنوبنا بارد ومصيف جميل لكن غالي ذوي الدخل المحدود لايمكنه الاصطياف الشقق والفنادق مبالغ فيها الفواكهه الصيفيه غالية حتى التين الشوكي وهو ينبت بدون عناء غالي,Al Bahah,حديقة,-1,,,,1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00829,مزرعة الزيتونة,,في البدايه اشكرا العاملين استقبالهم واخلاقهم عاليه اما المزرعه ينقصها الاهتمام وعاديه جدا والفطور للاسف توقعته افضل من كذا ،,Al Bahah,حديقة,,,,1,-1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00830,مزرعة الزيتونة,,اتمنى من المالك الاهتمام الوضع استغلال دخول الشخص ٢٠ ...,Al Bahah,حديقة,-1,,,,,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00831,مزرعة الزيتونة,,جميل جدا ينقصه التحسينات مثل حديقة الطيور ينقصة زيادة كمية الطعام للطيور و الوقت ٧دقائق لايكفي للتمتع والتعامل سيئ ،سعر الدخول٢٠ريال و ‏حديقة الطيور 10 للفرد أو للعائلة،انصح الذهاب مبكرا لتجنب الزحام,Al Bahah,حديقة,,,,-1,1,1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
reviews_00832,مزرعة الزيتونة,,المزرعه جميلة لا كن للاسف العاملين في المزرعه تعاملهم سيئ مع الزوار خاصه العامل الي في قسم الطيور لن اكرر زيارتهم,Al Bahah,حديقة,,,,-1,1,-1,reviews_zenodo,,https://zenodo.org/records/16924532,static,,2026-09-13T06:19:18.696424+00:00,False
