entity_id,entity_type,name,category,city,region,latitude,longitude,rating_norm,price_sar,source,source_url,data_period,snapshot_date,retrieved_at,is_live
hotels_00241,hotel,فندق أمجاد الأجنحة الملكية جدة,hotel,Jeddah,Makkah,21.5618501105182,39.1714364290237,0.8,595.0,booking_kaggle,https://www.booking.com/hotel/sa/radisson-sas-royal-suite-jeddah.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=7321810_248440799_2_2_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=242&highlighted_blocks=7321810_248440799_2_2_0&hpos=17&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=7321810_248440799_2_2_0__59500&srepoch=1587182915&srpvid=e6db1d2172fc001b&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00242,hotel,المارينا سكوير,hotel,King Abdullah Economic City,Makkah,22.4014196924144,39.0817964126396,0.9400000000000001,596.0,booking_kaggle,https://www.booking.com/hotel/sa/lbylsn-lshrwq-mdyn-lmlk-bdllh-lqtsdy.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=383383406_229885345_6_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=243&highlighted_blocks=383383406_229885345_6_0_0&hpos=18&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=383383406_229885345_6_0_0__59600&srepoch=1587182915&srpvid=e6db1d2172fc001b&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00243,hotel,Braira Al Azizya Hotel & Resort,hotel,Al Khobar,Eastern Province,26.150970063378,50.1629066839814,0.77,599.0,booking_kaggle,https://www.booking.com/hotel/sa/braira-al-azizya-and-resort.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=202162001_229607360_0_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=244&highlighted_blocks=202162001_229607360_0_0_0&hpos=19&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=202162001_229607360_0_0_0__59900&srepoch=1587182915&srpvid=e6db1d2172fc001b&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00244,hotel,Staybridge Suites - Al Khobar,hotel,Al Khobar,Eastern Province,26.3434293232923,50.1952556797276,0.89,660.0,booking_kaggle,https://www.booking.com/hotel/sa/staybridge-suites-al-khobar.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=321621714_251352552_2_1_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=245&highlighted_blocks=321621714_251352552_2_1_0&hpos=20&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=321621714_251352552_2_1_0__66025&srepoch=1587182915&srpvid=e6db1d2172fc001b&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00245,hotel,Holiday Inn Tabuk,hotel,Tabuk,Tabuk,28.410467,36.5964671,0.8099999999999999,668.0,booking_kaggle,https://www.booking.com/hotel/sa/holiday-inn-tabuk.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=27147405_251336076_0_42_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=246&highlighted_blocks=27147405_251336076_0_42_0&hpos=21&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=27147405_251336076_0_42_0__66750&srepoch=1587182915&srpvid=e6db1d2172fc001b&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00246,hotel,"Marriott Executive Apartments Riyadh, Convention Center",hotel,Riyadh,Riyadh,24.6878906781056,46.7134782671928,0.8300000000000001,725.0,booking_kaggle,https://www.booking.com/hotel/sa/marriott-executive-apartments-riyadh.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=38195801_94453554_0_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=247&highlighted_blocks=38195801_94453554_0_0_0&hpos=22&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=38195801_94453554_0_0_0__72500&srepoch=1587182915&srpvid=e6db1d2172fc001b&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00247,hotel,Doubletree By Hilton Makkah Jabal Omar,hotel,Makkah,Makkah,21.423,39.818293,0.8699999999999999,750.0,booking_kaggle,https://www.booking.com/hotel/sa/doubletree-by-hilton-makkah-jabal-omar.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=514824303_178762477_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=248&highlighted_blocks=514824303_178762477_2_0_0&hpos=23&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=514824303_178762477_2_0_0__75000&srepoch=1587182915&srpvid=e6db1d2172fc001b&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00248,hotel,Villas And Chalets Jadeite,hotel,Hotat Bani Tamim,Riyadh,23.4338649627835,46.8665465712547,0.9,790.0,booking_kaggle,https://www.booking.com/hotel/sa/villas-and-chalets-jadeite.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=218205201_210910723_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=249&highlighted_blocks=218205201_210910723_2_0_0&hpos=24&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=218205201_210910723_2_0_0__79000&srepoch=1587182915&srpvid=e6db1d2172fc001b&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00249,hotel,Luxury Large Flat in Madinah close to Masjid Nabawi,hotel,Madinah,Madinah,24.475721235375,39.654533061438,0.93,790.0,booking_kaggle,https://www.booking.com/hotel/sa/madinah-flat.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=496581401_178753479_10_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=250&highlighted_blocks=496581401_178753479_10_0_0&hpos=25&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=496581401_178753479_10_0_0__79000&srepoch=1587182915&srpvid=e6db1d2172fc001b&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00250,hotel,فندق براند القصيم,hotel,Buraydah,Qassim,26.3554289721498,43.964181659069,0.95,800.0,booking_kaggle,https://www.booking.com/hotel/sa/fndq-brnd-lqsym.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=601166702_237331893_2_2_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=251&highlighted_blocks=601166702_237331893_2_2_0&hpos=1&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=601166702_237331893_2_2_0__80000&srepoch=1587182924&srpvid=e6db1d2559f8007f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00251,hotel,Al Kanari Resort,hotel,Taif,Makkah,21.226815,40.378012,0.89,800.0,booking_kaggle,https://www.booking.com/hotel/sa/canary-villas.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=358245401_194976972_6_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=252&highlighted_blocks=358245401_194976972_6_0_0&hpos=2&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=358245401_194976972_6_0_0__80000&srepoch=1587182924&srpvid=e6db1d2559f8007f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00252,hotel,Villa Blanche,hotel,Unayzah,Qassim,26.1289401215661,43.960257768631,0.8800000000000001,900.0,booking_kaggle,https://www.booking.com/hotel/sa/villa-blanche.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=229391401_121914512_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=253&highlighted_blocks=229391401_121914512_2_0_0&hpos=3&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=229391401_121914512_2_0_0__90000&srepoch=1587182924&srpvid=e6db1d2559f8007f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00253,hotel,فيلا شاطئ الرايس,hotel,Rayyis,Madinah,23.561568,38.60433,0.8099999999999999,1000.0,booking_kaggle,https://www.booking.com/hotel/sa/fyl-sht-lrys.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=416971401_179371048_12_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=254&highlighted_blocks=416971401_179371048_12_0_0&hpos=4&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=416971401_179371048_12_0_0__100000&srepoch=1587182924&srpvid=e6db1d2559f8007f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00254,hotel,Park Inn by Radisson Hotel & Apartments Dammam Industrial City,hotel,Dammam,Eastern Province,26.23354,49.987051,0.85,1027.0,booking_kaggle,https://www.booking.com/hotel/sa/park-inn-by-radisson-apartments-dammam-industrial-city.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=239019603_255463779_2_42_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=255&highlighted_blocks=239019603_255463779_2_42_0&hpos=5&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=239019603_255463779_2_42_0__102690&srepoch=1587182924&srpvid=e6db1d2559f8007f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00255,hotel,منتجع وفلل هوليداي,hotel,Riyadh,Riyadh,24.8404183902234,46.6825364965363,0.93,1100.0,booking_kaggle,https://www.booking.com/hotel/sa/mntj-wfll-hwlydy.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=591688202_232068365_4_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=256&highlighted_blocks=591688202_232068365_4_0_0&hpos=6&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=591688202_232068365_4_0_0__110000&srepoch=1587182924&srpvid=e6db1d2559f8007f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00256,hotel,Dar Al Iman InterContinental,hotel,Madinah,Madinah,24.4711104618436,39.6088242530823,0.85,1129.0,booking_kaggle,https://www.booking.com/hotel/sa/dar-al-iman-intercontinental.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=25049439_251342042_2_42_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=257&highlighted_blocks=25049439_251342042_2_42_0&hpos=7&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=25049439_251342042_2_42_0__112860&srepoch=1587182924&srpvid=e6db1d2559f8007f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00257,hotel,شاليه بدرة العروس,hotel,Durat  Alarous,,21.941511082797,38.956716776415,0.8699999999999999,1200.0,booking_kaggle,https://www.booking.com/hotel/sa/dr-l-rws-qry-lhlm.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=581963801_226593161_5_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=258&highlighted_blocks=581963801_226593161_5_0_0&hpos=8&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=581963801_226593161_5_0_0__120000&srepoch=1587182924&srpvid=e6db1d2559f8007f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00258,hotel,Al Massa Hotel Makkah,hotel,Makkah,Makkah,21.4200977296762,39.8280693590641,0.64,1200.0,booking_kaggle,https://www.booking.com/hotel/sa/al-massa-makkah.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=25496304_91915445_0_42_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=259&highlighted_blocks=25496304_91915445_0_42_0&hpos=9&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=25496304_91915445_0_42_0__120000&srepoch=1587182924&srpvid=e6db1d2559f8007f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00259,hotel,Mnazel Jawraq,hotel,Riyadh,Riyadh,24.6528885468688,46.5915253083954,0.89,1600.0,booking_kaggle,https://www.booking.com/hotel/sa/jwrq.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=365494301_121450793_8_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=260&highlighted_blocks=365494301_121450793_8_0_0&hpos=10&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=365494301_121450793_8_0_0__160000&srepoch=1587182924&srpvid=e6db1d2559f8007f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00260,hotel,Beach Time Villas Hotel,hotel,Jeddah,Makkah,21.577118,39.115143,0.82,2500.0,booking_kaggle,https://www.booking.com/hotel/sa/time-beach-villas-resort.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=334322201_129241034_0_42_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=261&highlighted_blocks=334322201_129241034_0_42_0&hpos=11&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=334322201_129241034_0_42_0__250000&srepoch=1587182924&srpvid=e6db1d2559f8007f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00261,hotel,Ruba Al Hijaz Hotel,hotel,Makkah,Makkah,21.3922569737537,39.8718839138746,0.74,38.0,booking_kaggle,https://www.booking.com/hotel/sa/rb-lhjz.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=176985101_101314164_0_2_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=262&highlighted_blocks=176985101_101314164_0_2_0&hpos=12&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=176985101_101314164_0_2_0__3800&srepoch=1587182924&srpvid=e6db1d2559f8007f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00262,hotel,Al Rahaba Almomaiazah Furnished Units 6,hotel,Jeddah,Makkah,21.520606695911,39.1581963631172,0.6900000000000001,58.0,booking_kaggle,https://www.booking.com/hotel/sa/al-rahaba-6-furnished-units.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=107924303_234527593_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=263&highlighted_blocks=107924303_234527593_2_0_0&hpos=13&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=107924303_234527593_2_0_0__5800&srepoch=1587182924&srpvid=e6db1d2559f8007f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00263,hotel,Reef Al Malaz Hotel International,hotel,Riyadh,Riyadh,24.6590107800997,46.7207980155945,0.64,64.0,booking_kaggle,https://www.booking.com/hotel/sa/tulip-inn-al-reef.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=27987002_206223153_0_2_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=264&highlighted_blocks=27987002_206223153_0_2_0&hpos=14&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=27987002_206223153_0_2_0__6400&srepoch=1587182924&srpvid=e6db1d2559f8007f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00264,hotel,Almakan Hotel 105,hotel,Riyadh,Riyadh,24.6618066874761,46.7024114727974,0.5900000000000001,64.0,booking_kaggle,https://www.booking.com/hotel/sa/golden-prince.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=24964003_148436368_0_2_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=265&highlighted_blocks=24964003_148436368_0_2_0&hpos=15&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=24964003_148436368_0_2_0__6400&srepoch=1587182924&srpvid=e6db1d2559f8007f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00265,hotel,Rahaf Al Mashaer Hotel,hotel,Makkah,Makkah,21.4200395831217,39.8651639380981,0.8,70.0,booking_kaggle,https://www.booking.com/hotel/sa/rahaf-al-mashaer.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=178444001_173404282_0_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=266&highlighted_blocks=178444001_173404282_0_0_0&hpos=16&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=178444001_173404282_0_0_0__7000&srepoch=1587182924&srpvid=e6db1d2559f8007f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00266,hotel,OYO 369 Arwa Alqosor,hotel,Abha,Asir,18.2306390851494,42.5083176141472,0.71,71.0,booking_kaggle,https://www.booking.com/hotel/sa/oyo-369-arwa-alqosor.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=589707602_231345900_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=267&highlighted_blocks=589707602_231345900_2_0_0&hpos=17&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=589707602_231345900_2_0_0__7116&srepoch=1587182924&srpvid=e6db1d2559f8007f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00267,hotel,Abeer Al Azizia Hotel,hotel,Makkah,Makkah,21.4000983455598,39.8814815282822,0.7,76.0,booking_kaggle,https://www.booking.com/hotel/sa/abeer-al-azizia.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=54715408_195442328_0_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=268&highlighted_blocks=54715408_195442328_0_0_0&hpos=18&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=54715408_195442328_0_0_0__7600&srepoch=1587182924&srpvid=e6db1d2559f8007f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00268,hotel,OYO 402 Jawhrat Asfari Hotel,hotel,Al Khobar,Eastern Province,26.2826486601931,50.2110171318054,0.52,77.0,booking_kaggle,https://www.booking.com/hotel/sa/safari-al-khair.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=39036603_256687766_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=269&highlighted_blocks=39036603_256687766_2_0_0&hpos=19&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=39036603_256687766_2_0_0__7669&srepoch=1587182924&srpvid=e6db1d2559f8007f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00269,hotel,زهرة البديع للشقق الفندقيه,hotel,Sirr Āl Ghalīz̧,,18.2249105581791,42.5891974048156,0.78,86.0,booking_kaggle,https://www.booking.com/hotel/sa/zhr-lbdy-llshq-lfndqyh.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=532209403_231977368_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=270&highlighted_blocks=532209403_231977368_2_0_0&hpos=20&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=532209403_231977368_2_0_0__8550&srepoch=1587182924&srpvid=e6db1d2559f8007f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00270,hotel,OYO 389 Diar Rawshan,hotel,Dammam,Eastern Province,26.420834,50.025402,0.75,87.0,booking_kaggle,https://www.booking.com/hotel/sa/oyo-389-diar-rawshan.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=601947402_236094381_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=271&highlighted_blocks=601947402_236094381_2_0_0&hpos=21&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=601947402_236094381_2_0_0__8697&srepoch=1587182924&srpvid=e6db1d2559f8007f&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
